,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[88.       12.829242  8.769159],,,[106.        12.613292  10.741696],[99.       11.535693 10.998285],[152.        14.814909  13.050819],[131.        13.677814  12.218481],[127.        13.031235  12.490633],[137.        15.040576  11.64056 ],[147.        15.529312  12.10236 ],[247.        21.475407  16.141176],[209.        25.604153  11.222064],[215.        25.240215  11.705317],[276.        25.554329  17.121635],[75.       10.182523  9.35976 ],[109.        12.558601  11.034721],[120.         12.543546   12.1977005],[132.        13.308584  12.685684],[135.        13.35639   12.858544],[146.        14.426829  12.916704],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[100.        12.580001  10.144929],,,,,,,,,,,,,,,,,,,,,,,,,,,[85.      11.10999  9.80686],[120.        13.834112  11.083302],[156.        15.423501  12.90905 ],[188.        23.662031  10.286025],,[152.        14.914051  12.995062],[152.        14.845721  13.101432],[137.        15.223829  11.469183],[178.        15.448372  14.680247],[181.        15.880002  14.546055],[183.        15.821861  14.76423 ],[190.        16.034363  15.10817 ],[194.        16.26416   15.158272],[195.        16.574087  14.974575],[199.         17.437616   14.5583515],[209.        17.8078    14.960054],[218.        18.102406  15.372455],[227.        17.488375  16.537992],[232.        18.164295  16.26748 ],[235.        18.049751  16.589655],[223.        17.687687  16.08283 ],[218.        17.453733  15.949888],[217.        18.008184  15.406261],[198.        17.516497  14.424209],[204.        17.048126  15.263128]
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[164.        17.767588  11.93114 ],,[79.       10.929598  9.234179],[98.       12.434622 10.154775],,,,[227.        28.46715   11.182514],,,[133.        14.719703  11.605132],,[111.        13.46569   10.693209],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[191.        21.05242   11.859773],[265.        22.232212  15.364958],[209.        19.675943  14.046102],[152.        14.909659  13.175167],[252.        24.559032  13.359159],[300.        22.680353  20.998789],[163.        16.172094  13.013405],[156.        19.687128  10.241438],,,[62.        9.444096  8.308785],[126.        19.313547   8.838617],[144.         17.80876    10.8639555],[93.       12.245573  9.803853],[146.         16.18323    11.8495865],[167.        17.820606  12.160086],[128.        14.958839  11.267595],[116.        13.719729  11.078616],[97.       12.362854 10.234154],[105.        13.020718  10.354406],[91.       12.194025  9.774804],[110.        13.412801  10.608102],[92.       12.408748  9.856451],[106.        13.162416  10.318442],[93.        11.8333845 10.252051 ],[93.       11.472829 10.451172],,[85.       11.388598  9.549146],,[64.        9.470031  8.797314],,,,,,,,,,,,,,,[142.        16.652126  12.117331],[113.        12.959338  11.291416],[112.        14.578026   9.883068],[112.        13.277482  10.908621],[112.        13.684239  10.57272 ],[117.        13.878373  10.794043],,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[68.        9.951592  8.775974],,[64.       10.034685  8.136796],[133.        19.354492  10.58699 ],[195.        21.266308  12.16875 ],[214.        22.249784  12.755002],[155.        16.026924  12.901811],[130.        16.177649  11.410662],[117.        13.210515  11.345649],[130.        13.613509  12.179318],[144.        14.197652  12.976592],[166.        15.579527  13.684383],[178.        15.88641   14.691585],[174.        16.040432  13.889959],[183.        18.200253  12.873124],[173.        17.40391   12.707384],[167.        16.490652  13.00316 ],[172.        15.889051  13.822208],[187.       16.5791   14.38553],[177.        17.073675  13.308651],[177.        16.26146   13.888098],[172.        16.438856  13.349762],[164.        16.416975  12.825207],[185.        16.139109  14.722222],[197.        17.653671  14.386819],[184.        17.063017  13.768901],[202.        17.342901  15.034013],[190.        18.339167  13.302809],[182.        17.77399   13.131211],[156.        15.627519  12.757754],[172.        16.900513  12.980787],[157.        15.258449  13.080659],[157.        14.827152  13.488897],[168.        15.426808  13.903253],[165.        15.3548    13.742928],[164.        15.086921  13.885181],[152.        14.69583   13.211418],[142.        14.595039  12.440172],[161.        14.613069  14.023716],[168.        15.754643  13.638986],[169.        15.797333  13.622931],[158.        15.1171    13.314319],[155.        14.724743  13.430123],[149.        14.07579   13.473707],[146.        14.177447  13.124796],[161.        14.801074  13.90066 ],[153.        14.495128  13.475997],[146.        13.738138  13.575442],[151.        14.348565  13.554174],[161.        15.136495  13.584857],[161.        15.302343  13.431033],[162.        14.744788  14.019132]
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[152.        14.253039  13.570699],[178.        18.82096   12.596064],[210.       23.52279  12.99792],[220.        23.826183  13.419792],[142.        15.472579  11.694459],[124.        14.268518  11.082719],[127.        13.292128  12.270652],[133.        13.475405  12.573542],[132.        13.960491  12.044415],[125.        13.009993  12.257175],[127.        13.577354  11.924293],[136.        13.865504  12.564383],[124.         14.6721325  10.999532 ],[133.        14.674128  11.596596],[143.        16.382809  11.12832 ],[139.        15.676461  11.316848],[156.        15.040259  13.197472],[157.        15.209002  13.169061],[159.        15.246173  13.310556],[148.        14.361977  13.157121],[154.        14.442446  13.570254],[154.        14.587106  13.442341],[154.        15.317456  12.818856],[148.        14.227069  13.246453],[127.        14.299519  11.318845],[68.        10.4158745  8.28311  ],[116.        12.893891  11.496145],[127.        14.248951  11.342626],[130.        14.855384  11.1538  ],[79.       11.286858  8.927016],[95.       11.9332   10.359674],,[78.       10.407359  9.656008],,[276.        23.308374  16.464542],[109.        13.27885   10.505773],[116.        13.122788  11.329013],[119.        14.63347   10.531587],[108.         12.3346405  11.213754 ],[115.        12.61824   11.666687],[110.        12.61935   11.168947],[188.        20.201992  11.89879 ],[108.        12.374041  11.138719],[103.        11.986223  11.022569],[108.       13.84999  10.04309],[94.       11.751312 10.232424],[97.       11.831524 10.511348],[88.       11.328783 10.035556],[109.        13.463852  10.454257],[94.       11.931422 10.160802],[158.        15.627141  12.980213],[155.        17.77003   11.352366]
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[151.        16.379879  11.72924 ],[158.         16.57493    12.2055025],[166.        17.155615  12.345907],[164.        17.252007  12.146464],[172.        17.90773   12.298284],[165.        17.879183  11.779367],[170.        17.37871   12.476828],[181.        19.177448  12.011382],[181.        19.272135  11.982512],[169.        17.453926  12.377936],[172.        17.478071  12.530502],[150.        14.660829  13.094549],[156.        16.2117    12.237162],[158.        15.445567  13.026149],[148.        14.561559  12.939417],[166.        16.272015  13.170463],[169.         15.0252285  14.42053  ],[182.        16.363972  14.318717],[176.       17.288    13.11482],[211.        20.380001  13.80975 ],[231.        23.435205  13.647683],[242.         21.228987   14.5255375],[249.        21.302013  14.916427],[263.        22.25735   15.077939],[107.        12.539124  10.983555],[186.        17.844501  13.535628],[219.        21.237757  13.590643],[222.        23.870089  12.576173],[119.         14.087637   10.8247385],,[150.        16.45033   11.709885],[142.        14.790628  12.314607],[137.        15.634786  11.233819],[88.       11.81473   9.793159],[186.        16.545666  14.619805],[109.        13.488798  10.40912 ],[259.       19.80977  16.9507 ],[256.        19.756214  16.717476],[260.        20.230001  16.43905 ],[249.        19.840033  16.020609],[254.        19.44559   16.660358],[261.        20.240908  16.42938 ],[272.        19.88759   17.466602],[125.        14.818828  10.893129],[248.        18.156874  17.464186],[256.        19.625475  16.667822],[247.        20.383984  15.467653],[271.        21.404339  16.223696],[267.        21.091127  16.143454],[256.        21.190632  15.537979],[227.        21.7179    13.542725],[236.        20.397089  14.84157 ]
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[111.        13.248437  10.690003],[117.        13.084794  11.436681],[121.        12.853102  11.985631],[113.        12.914715  11.169321],[114.        13.645482  10.700185],[128.        13.434825  12.147234],[126.         13.8260765  11.593262 ],[137.        16.27814   10.762539],,,[158.        17.238972  11.682208],[131.        15.268178  10.945156],[141.        14.784718  12.186995],[152.        16.22853   12.234426],[129.         13.650138   12.0322485],[118.        13.001367  11.641579],[135.        13.799708  12.534913],[117.        12.438155  12.031171],[129.        13.796875  11.903835],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[131.        14.727211  11.333762],,,[130.        14.0008    11.837612],[118.        12.684353  12.017082],[138.        13.441709  13.10091 ],[124.        13.224144  11.996064],[172.        16.186605  13.553922],[147.        15.915044  11.77052 ],[147.        14.492289  12.92125 ],[157.        17.620178  11.588536],[154.        16.224808  12.137238],[164.        16.165394  12.981755],[156.        16.291273  12.250886],[131.        14.232313  12.061537],[134.        14.511589  11.742602],[131.        14.049201  11.993183],[131.        14.328616  11.648404],[244.        20.877787  15.017988],[168.        16.901314  12.910463],[162.        16.135283  12.98076 ],[162.        15.822513  13.285059],[162.        15.018114  13.843484],[151.         15.968927   12.1783905],[137.        14.808465  11.868258],[168.        15.880162  13.514108],[131.        13.854884  12.196065],[136.        14.384268  12.097582],[123.        13.151916  12.058128],[238.        18.550215  16.355858],[148.        14.451037  13.061951],[143.        14.443588  12.607044],,[151.        14.733106  13.076052],[157.        15.44851   12.998645],[153.        15.258423  12.819806],[131.        16.308752  10.329855],[156.        16.913551  11.818267],[157.        16.183136  12.430722],[146.        15.634247  11.937901],[151.        15.2958    12.573387],[170.        16.316975  13.271974],[143.        15.011828  12.181304],[136.        15.32171   11.335038],[141.        15.105838  11.9201  ],[146.        14.789977  12.613011],[145.        16.421354  11.364739],[147.        15.277154  12.277637],[146.        15.311692  12.136051],[142.        15.426932  11.763213],[137.        14.390969  12.186512],[140.        15.083646  11.865211]
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[124.        15.169894  10.393917],[126.        12.951143  12.402335],[134.        14.175589  12.048017],[135.        13.741091  12.494115],[134.        14.073365  12.103938],[141.        14.514477  12.348911],[141.        14.383502  12.69941 ],[100.        12.153736  10.575004],[104.        11.78996   11.262919],[110.        12.182235  11.521727],[124.        13.006375  12.129662],[129.        13.829825  11.913089],[132.        14.331315  11.746167],[123.        13.494276  11.613324],[127.        13.570511  11.897446],[142.        15.4238    11.764351],[137.        15.246111  11.509235],[148.        15.354296  12.277418],[133.        14.125842  11.968288],[135.        13.77674   12.455711],[149.        15.204971  12.541534],[158.        14.256379  14.100903],[155.        15.244029  12.929889],[154.        15.162219  12.993797],,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[109.         12.869689   10.8467655],,,,,,,,,,,,,,,,,,,,[108.        12.203715  11.263983],[92.       11.159297 10.494275],[96.      11.358   10.74197],[118.        13.44213   11.219405],[122.        15.118758  10.27247 ],[131.         15.1779785  10.99655  ],[143.         16.941536   10.8361225],[125.        14.487436  11.053645],[112.        12.888528  11.069902],,[114.        13.631388  10.651939],[113.         12.613328   11.4055605],,[175.        24.260376  10.366822],[222.        25.047953  12.091317],[205.        24.905998  11.162414],[117.        13.027033  11.480766],[111.        11.932348  11.854804],[106.        11.991488  11.246385],[117.        13.065906  11.427305],[102.        11.860203  11.003195],[105.        12.245398  10.934013],[107.        12.935166  10.562527],[104.        12.216343  10.962578],[109.         12.650679   11.0981455],[103.        12.457622  10.566803],[101.        12.294373  10.532078],[105.        12.200787  11.0625  ],[113.        13.93134   10.322954],[118.        13.303735  11.325891],[118.        13.325139  11.286456],[135.        16.025965  10.784405]
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[196.        22.464916  11.299793],[190.        21.618233  11.509287],[212.        23.069542  11.982153],[111.        13.164628  10.822003],[124.        13.405441  11.887552],,,,,,,[99.       11.635148 11.006326],[103.        12.124113  10.879036],[84.       11.340048  9.711584],[194.        22.184917  11.423048],[103.        12.004996  11.083653],[108.        12.724474  10.829137],[98.       12.365305 10.14007 ],[107.        13.395152  10.403178],[111.        13.023178  10.941253],[118.        13.463458  11.194984],[241.        23.565344  14.10558 ],[239.         22.701876   13.9068985],[181.        15.809519  14.716878],[198.        17.127584  14.903767],[128.        13.786607  11.980077],[125.        13.878694  11.57526 ],[223.        19.250954  15.191696],[119.        12.534078  12.160633],[82.       10.842147  9.845893],,,,[213.        16.710928  16.31769 ],[213.        17.500795  15.6206  ],[213.         17.435265   15.6924515],[218.        17.897373  15.630437],[204.        17.666426  14.835185],[155.        14.785032  13.409244],[245.        22.596025  14.885659],[182.        17.191492  14.313481],[166.        15.293485  13.908725],[156.        15.414878  13.04053 ],[178.        17.220795  13.413368],[182.        17.592524  13.40699 ],[184.        18.21922   13.321867],[173.        18.44717   12.284904],[187.        18.65718   12.879577],[206.        19.20494   13.735106],[200.        18.688478  13.733914],[235.        26.844776  11.58424 ],[279.        24.557898  15.577917]
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[61.       12.415021  6.451773],[148.        14.242026  13.250782],,[42.       10.072384  6.470457],[31.        14.541366   2.9073942],[78.       15.533084  6.996109],[98.        12.620378  10.0618515],[113.        12.646442  11.376876],[87.       11.838347  9.411031],[70.       10.66291   8.429704],[84.        11.590038   9.2890005],[19.         8.117732   3.0009134],[53.        9.777536  7.19645 ],[59.        9.657253  8.216985],[88.       11.987538  9.494526],[95.       13.132464  9.316104],[35.       10.656918  4.206593],[56.         9.789887   7.4254766],[164.        15.212556  13.811035],[174.        15.933175  13.971867],,,,,,,[98.       15.62666   8.323773],[24.        13.2870865  2.8003972],[115.       17.90252   8.52185],[34.        11.523719   5.8993664],,,,,[101.        13.909997   9.41536 ],[119.        13.734323  11.366277],[130.        13.702302  12.480434],[115.        13.231534  11.526162],[75.       13.519584  7.340207],[29.         6.2789545  5.8188415],[41.         7.3095384  7.123006 ],[64.        9.683529  8.625382],[90.      11.20321 10.23155],[51.        8.50804   7.687326],[71.       10.205961  8.894376],[85.       11.61953   9.346004],[86.       11.431274  9.622842],[125.        14.018436  11.347476],[119.        13.426735  11.289084],[120.        12.595199  12.141338],[147.        14.954841  12.576152],[127.        12.850316  12.60614 ]
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[47.        13.369251   4.9237833],,,,[84.       12.549603  8.810526],,,,,,[145.        14.877194  12.4651  ],[106.        14.855895   9.366635],[131.        14.636665  11.494341],[137.        14.271771  12.251874],[144.         14.493788   12.7330265],[143.        14.409671  12.722226],[127.         14.261454   11.4554405],[120.        13.070545  11.813353],,[133.        15.558566  10.994924],[36.        11.036776   4.2707095],,[40.        10.794863   6.0208755],[36.         9.5687475  5.1190333],,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[86.       11.569661  9.507684],,[110.        12.594573  11.200127],,[204.        20.658161  12.959259],[200.        21.865082  12.095646],[118.         12.7904005  11.841188 ],[126.        14.377436  11.196018],[130.        14.083265  11.82352 ],[128.        13.737363  11.856511],[135.        13.243074  12.97224 ],[129.        13.357351  12.320003],[138.        14.30983   12.428938],[133.        14.975502  11.367239],[136.        14.476434  11.961276],[208.        20.433786  13.615967],[250.        21.710497  15.598803],[300.        23.911999  19.414799],[282.         24.792673   15.1854925],[268.        24.641594  14.55457 ],[274.        25.41714   14.452513],[170.        20.077623  10.905619],[184.        17.714024  13.77159 ],[172.        16.429161  13.392964],[250.       25.3278   13.21674],[198.        18.91331   13.672428],[265.        25.290213  13.933101],[126.        13.687164  11.813423],[175.        16.03479   13.915792],[358.         31.861214   14.7810545],[309.        25.376951  15.801109],[116.        12.856654  11.666752],,[149.        14.935702  13.056511],[145.       14.22758  13.37667],[137.        14.374539  12.597421],[128.        13.68923   12.352943],,[113.        13.537469  11.648364],[331.        28.60174   14.859482],[115.        14.596777  10.87432 ],[340.        28.457745  15.676705],,[358.        27.969694  16.541964],[426.        26.522497  22.143759],[129.        15.139785  11.03824 ],[126.         14.298853   11.5758295],[118.        14.543413  10.56027 ],[116.        13.910787  10.717433],[436.        24.435017  23.315247],
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[130.        14.859374  11.127192],[227.        19.896206  14.56683 ],[216.        19.16768   14.405975],[213.        19.446423  13.989389],[125.        13.373367  11.959474],[130.        13.622071  12.144237],[138.        13.87191   12.769105],[225.        20.148794  14.309876],[150.        14.395684  13.25212 ],[167.        15.501842  13.732799],[169.         15.779546   13.6536665],[174.        15.619513  14.17784 ],[175.        15.679272  14.215777],[184.        15.982275  14.719551],[192.        16.269054  15.063212],[194.         17.952085   13.7973585],[201.        17.335709  14.750002],[191.        16.04736   15.190327],[203.        16.616629  15.613216],[207.        17.13179   15.431926],[197.        16.089968  15.607403],[205.        17.371344  15.025292],[194.        17.52801   14.101475],[201.        16.54746   15.474442],[200.        16.888622  15.133751],[212.        17.032919  15.916155],[205.        16.928568  15.431729],[198.        19.207966  13.373589],,[280.        20.82222   17.160843],[102.         12.994956   10.0062275],[157.        15.347162  13.050432],[167.         17.573618   12.1185875],[157.        15.28614   13.173399],[154.        16.012589  12.375844],[154.        15.940019  12.449925],[167.        17.233992  12.541025],[165.        16.380053  13.008187],[185.        16.649595  14.71606 ],[199.        17.297209  15.204746],[275.        26.362677  14.80155 ],[263.        27.007204  14.334384],[172.        15.978486  13.713972],[123.        13.843597  11.350828],[130.        14.764632  11.2275  ],[119.        13.280547  11.396343],[123.        13.871762  11.325545],[132.        14.788392  11.418996],[105.        14.382225   9.307917],[104.        14.43657    9.262346],[119.        14.920625  10.134938]
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[108.        12.174449  11.356105],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[126.        13.45418   12.079226],,[126.        14.856532  11.016743],,[203.        24.00374   11.148975],[256.        25.955229  12.735312],[137.        14.201371  12.69687 ],[130.        14.863583  11.239146],[129.        14.406101  11.524703],[147.        14.78993   12.657748],[153.        15.216604  12.821687],[135.        14.785998  11.697575],[71.       10.160328  8.918042],[110.        13.871038  10.079564],,,[102.        16.886791  10.377889],[87.       10.863111 10.367916],,[123.        13.238416  11.867862],[113.        12.549042  11.476254],[114.        12.476749  11.628264],[98.        11.3889065 11.040968 ],[97.       11.95375  10.315915],,[129.         14.7154255  11.184258 ],[135.        14.866461  11.575289],,[148.        15.745431  11.994869],[144.        15.793888  11.608446],[145.        15.19406   12.136183],[152.        14.862948  13.052869],[144.        15.112518  12.174619],[153.         15.142609   12.8703375],[118.        12.97921   11.655043],[129.        13.851639  12.023789],[128.        15.785914  10.641358],,[192.        17.87249   13.758358],[218.        20.95982   13.420615],[234.        21.886724  13.65966 ],[225.        19.368555  14.857274],[223.        20.872427  13.711817],[243.        22.752726  13.784998],[247.        23.097042  13.787919],[124.        13.585187  11.741734],[221.        20.770561  13.731118],[119.        13.673315  11.166603],[116.        13.101574  11.565474],
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[18.         9.963067   2.3926876],,[71.       24.467129  4.326987],[48.        12.909945   5.1639776],[92.        16.965448   7.3005695],[70.       11.349742  8.176403],[16.         9.5975685  1.9395027],[33.       10.068772  4.27831 ],[30.       10.202656  3.875167],[80.       13.892757  7.617663],[6.        6.8313007 0.       ],[145.        14.529416  12.734023],[152.         16.033035   12.1037445],[155.        15.81472   12.494192],[89.       11.145847 10.199814],[151.        14.490194  13.285969],[63.       13.30632   6.468876],[146.        15.559317  11.982269],[90.       12.636327  9.581428],[44.        11.784252   5.0081754],,[84.       12.723349  8.6489  ],[130.         13.234949   12.5555105],[133.        14.82008   11.508311],[139.        14.961443  11.857772],[101.        12.400181  10.488212],[18.         8.892861   2.7086482],[81.       18.690973  5.9349  ],,[14.         6.6750317  2.8598332],,[87.       10.870952 10.213999],[107.        12.334591  11.046889],[111.        14.606648   9.791592],[132.        13.568112  12.562607],[132.        14.119846  12.059121],[128.        14.83845   11.048679],[137.        15.942112  11.104378],[160.        17.136805  12.098526],[162.        18.380453  11.488891],[142.        15.690464  11.824117],[148.        16.628485  11.709493],[158.        15.810152  12.776172],[182.        19.426678  12.278937],[132.         14.0854435  12.025253 ],[143.        14.793762  12.413881],[235.        24.494606  12.957024],[151.        14.880038  13.04299 ],[216.        20.913885  13.665262],[204.        18.266647  14.903073]
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[105.        11.614728  11.551601],[99.       11.564038 10.962374],[91.      11.34669 10.2529 ],[103.        12.648214  10.393487],[106.        13.110986  10.291423],,[114.        12.176697  11.908501],[122.        12.664653  12.238075],[119.        13.239979  11.443943],,[105.        12.306321  10.882481],[100.        11.390889  11.207481],[96.       11.398324 10.769689],[95.       11.549436 10.446858],,[108.        13.125759  10.49945 ],[113.         12.701575   11.3359785],[102.        12.105924  10.727168],,,,,,,[101.        12.081648  10.643627],,[58.        10.677364   7.4681134],,[44.         9.105443   6.5068307],[79.       10.662284  9.510636],[78.       10.493056  9.548225],,,,,,,,[26.         9.575371   3.5055113],[1. 0. 0.],,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[105.        13.073944  10.40913 ],[100.        13.28081    9.623849],[193.         19.290102   12.9566555],[201.        19.35247   13.412824],[186.        18.900606  12.950542],[197.        18.686224  13.715708],[203.        18.0156    14.496956],[201.        18.038925  14.30434 ],[189.         17.810913   13.6966915],[179.        16.601475  13.88168 ],[186.         17.646555   13.5312805],[174.        17.53657   12.766279],[166.        17.59279   12.296661],[174.        17.894058  12.609434],[192.        19.225695  12.799071],[175.        17.475142  12.843934],[223.        18.22446   15.642656],[232.        17.869497  16.580025],[177.        18.197811  12.562155],[186.         17.738844   13.4828615],[191.        17.798615  13.955997],[179.        16.401524  14.050389],[193.        17.521698  14.291019],[214.        16.99424   16.034979],[225.        17.379286  16.508636],[222.        17.6988    15.963125],[152.        14.977439  12.993143],[225.        17.185282  16.715546],[223.        17.805029  15.963591],[128.        13.687821  11.917645],[209.        16.927307  15.71082 ],[224.        17.719395  16.103493],[228.        17.994923  16.158512],[190.        17.521786  13.848696],[207.        17.04139   15.483829],[186.        16.158232  14.652115],[181.        16.213383  14.2498  ],[177.        16.64578   13.603847],[169.        16.345892  13.194123],[165.        16.098965  13.035501],[162.        16.006884  12.888099],[161.        15.711661  13.137887],[166.        16.752058  12.658734],[161.        17.271086  11.946071],[180.        15.987965  14.462   ],[189.       16.14823  14.95542],[178.        16.316519  13.947607],[186.        16.009815  14.826405],[170.        15.357299  14.112059]
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5.       5.656854 0.      ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12.         7.118052   1.9720266],,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[90.       12.582174  9.152427],[101.        12.178833  10.593315],,,[116.         13.135326   11.3023815],[22.        9.922774  2.946022],,,,,,,,,,,,,,,,,[32.        9.816863  4.336021],[83.       12.182969  8.88786 ],[6.        5.3919206 1.4276924],,,[94.       13.89466   9.123046],[139.        17.690514  10.257534],[90.        13.0490465  9.035126 ],[63.       10.229195  7.858057],[109.        13.881099  10.040398],[20.         8.393272   3.0253887],[36.        14.990408   3.0977929],[11.         8.0519705  1.7699491],,[16.         9.5975685  1.9395027],[49.       11.77214   5.435685],[16.        10.         1.9364917],[96.       12.595667  9.872813],[74.       13.805241  7.030642],[23.        10.544786   2.9905818],[29.        10.4779215  3.785772 ],[45.       11.694031  5.16209 ],[42.        12.958622   4.2582955],[24.        10.828182   2.9345493],[125.        13.466029  12.017952],[10.         6.928203   1.8330302],
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[158.        15.744495  12.984058],[136.        15.836641  11.100637],[117.        14.264079  10.527799],[117.        16.755947   8.921098],[81.       11.690118  8.888522],,[92.       12.138784  9.811437],[88.       11.978366  9.563411],[97.       12.240567 10.524736],[102.        13.066546  10.518639],[97.       12.097542 10.601608],[104.        12.739592  10.629109],[94.       12.433984  9.796662],[95.        13.248945   9.4486265],[172.        16.77561   13.133183],[159.        16.546305  12.431547],[123.        13.478907  11.631067],[124.        13.73675   11.643372],[137.        13.916793  12.559247],[132.        13.980136  12.056961],[127.        13.573874  11.940308],[134.        14.155568  12.069282],[121.        12.757187  12.082606],[82.       11.815617  9.052482],[166.        17.078356  12.965108],[182.        17.215096  14.132973],,[171.        16.58352   14.479177],[174.        18.384863  12.318566],[176.        19.085527  12.122772],,[124.        13.380204  11.986088],[123.         13.175809   11.8997965],[114.        12.905448  11.663767],[196.        21.21882   11.956758],[200.        21.013885  12.392345],[194.        19.889482  12.55895 ],[183.        15.914088  14.79668 ],[266.        25.193178  13.777813],[263.        25.045452  13.638324],[186.        18.012249  13.345508],[197.        18.168056  14.167505],[129.         15.1200285  11.136223 ],[135.        14.919119  11.671116],[140.        15.034282  12.082732],[145.        13.895611  13.359083],[147.        14.352167  13.107367],[143.        14.357805  12.739463],[159.        15.539357  13.03479 ]
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[178.         20.158241   11.9697485],[219.        22.488605  12.823279],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[59.        14.936148   5.4043326],,,,,,,,,,,,,,,,,,,,,,,,[51.        17.081936   3.9972875],,[124.         21.434946    7.8849607],[65.        16.62709    5.2626166],,,[135.        16.278261  11.840037],[42.        13.690979   4.1594296],[57.        14.118727   5.3562937],[83.        15.816337   7.0232577],[126.         21.24304     7.9568353],[117.        23.671926   6.627622],[124.         25.096357    6.5831075],[192.        25.879786   9.775103],[152.        23.861597   8.68745 ],[201.        25.876823  10.153133],,,[153.        23.70035    8.343193],[111.         18.610615    7.6952767],[89.        18.202349   6.4705334],[91.        18.892363   6.3194184],[61.        13.049817   6.3735323],[132.       16.76936  10.15562]
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[107.        12.974566  10.523658],,,,,,,,,,,,,,,,,,,,,,,,[144.         16.105284   11.4870205],,[137.        16.385475  10.721244],[101.        11.883457  10.86648 ],,[174.        15.825406  14.034635],[163.        16.741915  12.399368],[162.        16.294775  12.82141 ],[175.        18.575985  12.141377],[162.        17.982996  11.61501 ],[162.        16.398434  12.633788],[156.        15.047902  13.294464],[166.        15.470339  13.687374],[167.        15.684302  13.558225],[180.        15.935008  14.401251],[170.        16.13834   13.447432],[170.        16.270552  13.300485],[162.        15.549381  13.281381],[174.        16.217173  13.69819 ],[175.        15.799516  14.124138],[174.        15.910746  13.918557],[184.        16.788866  13.990874],[185.        18.170479  13.001079],[190.        16.093073  15.094877]
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[167.        17.189564  12.615684],[86.       10.733172 10.220007],,[232.        21.756502  15.878178],[207.       17.51435  16.29596],[198.        19.598173  13.100078],,,,,,,,,,[180.        19.120338  12.36316 ],[161.        17.779526  12.098832],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
