,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
37,,,,,,,,,,,,,,,,,,,,[126.        13.718995  11.711867],[123.        12.971211  12.072836],[142.        14.014952  12.885627],[170.        15.640767  13.863348],[162.        15.260362  13.527999],[177.        15.603147  14.509982],[127.        13.270058  12.360101],[99.       14.764659  8.55482 ],[103.        12.847302  10.193078],[118.        13.302064  11.351413],[110.        12.588863  11.21315 ],[129.        12.900856  12.766092],[111.        12.659226  11.174591],[107.        11.937825  11.474991],,[120.        13.247611  11.578991],[112.        12.977591  11.096424],[102.        11.82406   11.139643],[114.        13.068904  11.265549],,,[131.        14.419141  11.714682],[107.        13.743013  10.012371],[109.        14.086551   9.926497],,,,,,,,,,,,,,,,,,[69.       10.797864  8.182344],[223.        21.224792  14.1007  ],[183.        17.274183  14.204785],[159.        17.295652  11.739098],[147.        17.014496  11.067222],[112.        14.653529   9.78903 ],[90.       12.774996  9.058901],,[104.        12.60692   10.508824],[99.       12.110531 10.409241],[96.       11.492024 10.795818],[100.        11.965146  11.369718],[92.       12.666935  9.314124],[140.        18.781532   9.650261],[178.        21.606947  10.916934],[99.       11.500465 11.191996],[92.       11.213411 10.694081],[95.       11.379507 10.770865],[105.        11.707116  11.476943],[106.        11.924329  11.414725],[111.        12.395103  11.468334],[111.        13.744314  10.380783],[124.        13.723425  11.555034],[122.         14.232725   10.9656725],[128.        13.979037  11.708061],[130.         14.568133   11.4012985],[139.       15.94691  11.11835],[143.        15.239941  11.962436],[146.        16.544909  11.248299],[153.        17.302994  11.263954],[92.        11.3857565 10.273284 ],[102.        12.164919  10.667574]
38,,,,,,,,,,,,,,,,,,,,[68.        9.677058  9.080087],[98.       12.031215 10.448959],[115.        12.484509  11.768634],[118.        12.317352  12.178135],[75.       10.152569  9.525163],[145.         15.0634775  12.434626 ],[187.        17.752779  13.625209],[158.        18.005245  11.657269],[188.        19.21891   12.768516],[90.       11.970381  9.63414 ],[101.        12.630427  10.141331],[74.       12.013682  8.12045 ],[107.        13.494114  10.114097],[106.        12.037895  11.209409],,[190.        16.511639  14.651756],[173.        15.473205  14.232783],[179.        16.159855  14.126741],[188.        16.652035  14.384108],,[192.        23.923613  11.009748],,[186.        15.727932  15.085878],[130.        13.48674   12.256255],[108.        13.48812   10.340466],,,,[131.        15.337559  11.14933 ],[129.        14.767803  11.343788],[111.        14.697571   9.737747],[143.        16.318083  11.219669],[146.        15.741165  11.819064],[158.        18.34147   11.078805],[152.        17.825605  10.918382],[169.        19.000267  11.381745],[176.        16.220407  13.872674],[174.        17.372618  12.820045],[158.        16.515314  12.180085],[162.        16.287964  12.671416],[142.        14.428626  12.506679],[154.        16.096228  12.197344],[152.        15.022342  12.889511],,[119.        13.720066  11.052213],[127.        14.0031    11.596123],[113.        12.675309  11.370632],,,[104.        11.757125  11.40594 ],,[196.        22.818804  13.556239],[93.       11.868451 10.020886],,,[92.       12.665391  9.349442],,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,[6.        6.8313007 0.       ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,[93.       12.838132  9.232973],,[134.        13.447862  12.681043],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[107.        14.015528   9.841825],[139.        14.923062  11.909446],[137.        14.827041  11.795715],[294.        25.994143  15.072008],[115.        15.493695   9.477344],[119.        15.712107   9.791059],,,,[202.        22.413162  12.408548],[221.        23.5724    12.985277],[242.        23.375067  13.773539],[154.        16.075367  12.242498],[155.        16.551111  12.022347],[153.        15.945675  12.260827],[172.        16.58532   13.275329],[182.        19.456696  12.748615],[171.        16.62385   13.189638],[328.        30.058718  16.555784]
41,,,,,,,,,,,,,,,,,,,,,[130.        13.150998  12.693935],,[137.        13.827242  12.729094],[133.        15.027354  11.362466],,,,,[120.        14.077658  11.044385],,[99.        15.2714615  8.259012 ],,[85.       11.514958  9.432378],,[92.       12.368135  9.576718],[120.        13.831041  11.09074 ],[111.        13.223436  10.887859],[111.        13.765766  10.324937],,,[196.        24.05023   11.122785],[101.        13.413744   9.647798],,,[209.       19.43361  13.78634],[213.        18.118639  15.473257],[113.        13.303887  11.054917],,,[145.        15.049749  12.292789],[148.        15.059491  12.562564],[124.        14.327525  11.05223 ],[122.        14.439968  10.841561],[171.        26.725367  11.385117],[107.        13.605027  10.029823],[162.        20.96994   11.327094],,,,,,,[151.        19.188324  10.669075],[98.       11.777145 10.628922],[110.        12.851614  10.915377],[164.        15.985006  14.786124],[188.        20.638655  12.072352],[196.        21.453943  12.183481],[113.        14.479232  10.057937],,[343.        33.226364  14.13333 ],[432.        31.129898  19.556307],[128.        14.619561  11.179198],[244.        24.860062  13.189945],[186.        19.641876  12.48464 ],[188.        18.842596  13.055773],[95.       11.568205 10.527938],[125.        14.752041  10.958298],[123.        13.84583   11.534178],[149.        15.286851  12.578193],[237.        22.887375  13.838729],,[181.        16.861307  13.701916],[144.        14.869841  12.340171],[177.        18.648441  12.395714],[171.        18.487871  11.858902],[157.        16.78984   11.974072],[159.        17.8267    11.393753],[288.        23.2137    16.783657],[257.        23.016655  15.594051],[227.        20.39904   15.438485],[150.        17.844418  10.834098]
42,,,,,,,,,,,,,,,,,,,,,,[109.        12.616885  11.086858],[112.        12.992964  11.117954],[130.        14.783594  11.408774],[132.        13.956658  12.041843],[166.        18.358076  12.673259],[82.       11.690611  8.988495],[80.        10.6379385  9.680097 ],[99.       12.531736 10.28856 ],[90.       12.571093  9.282201],[77.       10.524377  9.373359],,[227.        25.980217  12.281946],[191.        22.042793  11.789859],[161.        15.541723  13.241228],[134.        14.559048  11.755407],[155.        15.280596  12.927776],[168.         15.4903755  13.872764 ],[116.        13.116295  11.279169],,[142.        16.494045  11.391625],[166.        15.166368  14.121886],[137.        17.532356  10.460459],[166.        17.806244  12.087848],[160.        16.667974  12.407882],[143.        14.491886  12.598473],[140.        14.22776   12.726039],[143.        14.196871  13.13176 ],[146.        14.112839  13.288372],[145.       14.21292  13.02408],[148.        14.048683  13.498089],[151.        15.062007  12.853731],[148.        14.826743  12.823906],[155.        14.845379  13.350437],[158.        14.907739  13.505468],[165.        15.930673  13.408333],[251.        21.258509  15.386057],[150.        16.723082  11.512221],[123.        14.550905  10.863694],[134.        14.88147   11.604556],[135.        14.709374  11.814903],[127.        13.958054  11.671063],[126.        13.620878  11.888561],[131.        14.050188  11.951763],[144.         14.481907   12.7903805],[152.        16.38022   12.143304],[129.        15.081654  10.998326],[141.        13.993332  13.036308],[136.        15.294509  11.37354 ],[132.        13.939283  12.046793],[112.        13.915421  10.412296],[179.        22.27399   11.631825],[131.        14.94869   11.537524],[125.        14.49192   11.279829],[102.        11.896881  11.151356],[135.        15.505683  11.226366],[123.        13.531528  11.759746],[131.        13.419293  12.497084],[142.        13.661148  13.307955],[135.        13.493354  12.83959 ],[129.        13.180224  12.535499],[160.        17.195425  11.919934],[166.       17.30195  12.3094 ],[159.        17.641315  11.489594],[181.        18.531395  12.550527],[143.        13.921413  13.12303 ],[107.        15.664991   8.868935],[112.        13.597285  10.581151],[107.        14.146656   9.974516],[190.        21.785366  11.595563],[95.       12.718686  9.710212],[97.       12.290214 10.204627]
43,,,,,,,,,,,,,,,,,,,,,,,[87.       13.205541  8.488007],[94.        12.169129   9.8404255],[103.        11.972815  10.938444],[104.        12.163669  10.920472],[98.       11.641976 10.77263 ],[106.        11.885487  11.366749],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,[137.        14.354804  12.398494],[128.        14.07661   11.628042],[131.        13.259457  12.601751],[120.        12.783381  11.972034],[119.        13.568597  11.207751],[121.        13.330558  11.584405],[160.        15.942368  12.989021],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,[80.       11.136467  9.139699],[95.       12.515608  9.690524],[85.       12.402224  8.732785],[125.        14.240345  11.16921 ],[90.       11.033988 10.373054],[136.        14.212856  12.217213],[128.        13.766817  11.860688],,,,[205.        24.691717  11.102952],[137.        13.960482  12.513459],[92.        12.106009   9.7234125],[120.        13.654242  11.209793],[143.        15.683017  11.630295],[148.        16.601091  11.44542 ],[135.        15.131665  11.3536  ],,,,,,[157.        15.293321  13.181569],[158.        14.617904  13.813112],[117.        13.023749  11.546912],[105.        12.23134   10.976343],[110.        12.897757  10.926422],[113.        12.903116  11.207565],[125.        14.450073  11.07585 ],[122.        13.341077  11.714973],[170.        19.274809  12.086818],[183.        18.79487   12.719915],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,[99.       13.171983  9.562682],[132.        14.184517  11.863729],[123.        14.23242   11.017682],[141.        13.827464  12.983043],[124.        13.385757  11.833059],,,[132.        14.502537  11.612216],[127.        13.712395  11.792921],[141.        14.170302  12.677665],[80.       13.282144  7.714413],,[138.        13.493288  13.027191],[144.        13.971194  13.141039],[142.        13.724766  13.193469],[146.        16.345457  11.443613],[150.        16.11274   11.901157],[105.        13.722772   9.931068],,,[220.        21.090347  13.562793],[243.        22.992964  13.882651],[100.        11.553557  11.203148],[115.        13.822023  10.697596],[167.        15.55449   13.693514],[200.        19.085176  13.590292],[118.        14.5033    10.407423],[130.        13.530168  12.27203 ],[84.       12.110093  8.842721],[76.       11.571203  8.401081],[92.       12.493702  9.414928],[98.       12.453892 10.221909],[96.       12.437332  9.837054],[159.        17.711443  11.705982],[148.        18.188791  10.419464],[150.        17.782658  10.891385],[93.       11.836531  9.991587],[90.       12.057524  9.506168],[63.        9.707962  8.307875],,[60.        9.098222  8.478215],[103.        13.767916  10.207082],[158.        18.525127  11.148956],,[137.        17.977959   9.803698],[152.        15.90416   12.449547],[112.        13.388741  10.685762],[152.        16.341167  11.898964],[174.        18.695385  12.123962],[69.       10.534476  8.45303 ],[124.        13.379506  11.98196 ],[87.      11.39671  9.8625 ],,,,,[132.         13.72718    12.2439165],[134.        13.612046  12.551049],[148.        14.387151  13.097978],[138.        13.52044   12.992414],[137.        14.029167  12.480743],,[145.        14.579507  12.736352],[144.        15.153875  12.105045],[150.        15.905764  12.359594],[242.        27.251207  12.036006],[240.        26.851828  12.276227],[95.       12.878435  9.454102],[85.       12.154238  9.199333]
47,,,,,,,,,,,,,,,,,,,,,,,,,[34.         8.359567   5.1118965],[57.       11.286114  6.669487],[102.        16.839928   9.90738 ],[44.         8.33056    6.8549404],[38.         8.736241   5.5390306],,,,,,,,,,,,[177.        15.724323  14.395827],[167.         15.1553545  14.047064 ],,[134.        14.524178  11.921194],,[140.        13.934401  12.995911],[205.        22.463415  12.06058 ],[85.       11.303129  9.743796],[95.        12.7668705  9.529545 ],[110.        13.171903  10.812932],[106.        13.252373  10.457125],[111.        14.34688   10.072943],[102.        13.238431   9.878987],[90.       11.70138   9.964687],[86.       11.854766  9.412197],[77.        10.7063265  9.222222 ],[103.        14.291722   9.263847],[103.        13.931764   9.418378],[99.       14.037482  9.018885],,,,[90.       11.152687 10.26555 ],[98.       11.455962 10.9319  ],[330.        27.015455  17.451202],[156.        18.437296  10.986769],[188.        22.807867  11.355082],[92.       12.283877  9.670299],[171.        16.556223  13.359521],[166.        17.500553  12.212128],[221.        23.231968  12.844556],[232.        20.877205  14.36816 ],[213.        19.956932  13.766584],[159.        16.802181  12.080067],[159.        15.656091  13.041637],[107.        12.806913  10.7885  ],[106.        13.434261  10.101257],[111.        14.139338  10.078916],[147.        19.067205  10.121564],[157.        18.485945  11.094345],[161.        18.974888  10.883927],[153.        17.08175   11.508391],[151.        18.58326   10.589216],[155.        17.995438  11.136562],[164.        17.67988   12.007238],[163.        18.143875  11.645472],[166.        18.557232  11.545067],[180.         18.234781   12.6227865],[177.        17.715313  12.843412],[180.        16.686052  13.803787],[183.        16.997553  13.803742],[198.        18.601254  13.668592]
48,,,,,,,,,,,,,,,,,,,,,,,,,[7.        6.3651147 1.3907893],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,[2. 2. 0.],,[44.        11.723489   5.1117573],[18.         8.892861   2.7086482],[18.        12.538659   1.7962381],,,,,,,[48.       12.048975  5.240333],,,[46.        14.695956   4.0701017],[5.       5.656854 0.      ],,[63.       10.526402  8.189096],,[6.        6.8313007 0.       ],,[4.       4.472136 0.      ],[37.        11.162776   4.3138585],[33.       10.49827   4.220867],[46.        11.6706705  5.2893224],[97.       12.89506   9.734009],[71.       11.390313  8.533311],[62.        11.52924    7.1630807],[19.         8.836047   2.8897853],[4.       4.472136 0.      ],[61.        11.876639   7.0539813],[58.       12.142828  6.355314],[106.        12.577623  10.72166 ],,[143.        15.238858  12.256817],[178.        23.34294   11.572075],[95.       12.568842  9.661097],[155.        15.527777  12.833761],[136.        13.791401  12.636714],[146.        14.546099  12.843752],[93.       11.820832 10.097188],[139.        15.3656    11.646912],[141.        15.361798  12.001377],[137.        14.085885  12.61713 ],[155.        15.963891  12.39868 ],[139.        15.185738  11.702437],[101.        15.175514   8.576957],,[101.        14.035404   9.462854],[144.        15.4044    12.183493],[138.        14.176649  12.540199],[138.        15.144885  11.673543],,[143.         15.7689495  11.644002 ],[148.        16.478968  11.509239],[146.        16.035252  11.769969],[145.        15.824165  11.781902],[150.        16.498983  11.746314],[137.        14.414999  12.146714],[149.        14.033326  13.559238],[142.        14.216304  12.998812],[146.        14.791791  12.588902],[130.        13.026232  12.721417],[140.        14.283867  12.505269],[156.        17.131933  11.77034 ],[154.        17.523088  11.330284]
50,,,,,,,,,,,,,,,,,,,,,,,,,,,[150.        15.667322  12.223485],[133.        14.242153  11.936663],[159.        17.16289   11.997527],[207.        20.981565  13.41529 ],[140.        14.270118  12.480109],[150.        15.448459  12.392445],[134.        14.528661  11.773281],,[138.        13.369428  13.133916],[144.        14.193979  13.012995],[150.        14.472549  13.191656],[160.        15.742212  12.932913],[161.        14.653284  14.0067  ],,[189.        18.007956  13.368999],[198.        17.833485  14.165811],,[192.        18.428228  13.254855],[200.         19.155155   13.3730345],[214.        17.631212  15.450052],[192.        17.473145  14.008724],[179.        15.574855  14.643509],[195.        19.444908  12.884715],[195.        19.886768  13.052646],[278.        22.63917   16.786324],[157.        23.391512   9.326771],[112.        14.453783   9.971395],[94.       13.122416  9.309406],[132.        14.994422  11.293733],[121.        14.964287  10.397004],[176.        17.831099  13.345468],[162.        18.927853  11.137173],[149.        16.300425  12.097923],[176.        20.703926  11.447479],[193.        20.306509  12.722507],[176.        18.673439  12.543167],[171.        18.173841  12.309097],[229.         25.842335   11.8858385],[226.        25.51076   12.203812],[121.        14.432321  10.786686],[247.        23.144636  14.768849],[147.        15.615861  12.091387],[204.        20.170313  13.68549 ],[110.        13.538167  10.507896],,[149.        16.603151  11.571188],[134.        16.194502  10.651012],[202.         18.218596   14.1558275],[138.        15.507812  11.492676],[228.        20.437937  14.525878],[119.        14.251823  10.825981],[104.        14.022646   9.516959],[94.       13.16557   9.486429],,[91.       12.080555  9.61975 ],[94.       12.558788  9.804461],[96.       11.654497 11.076868],[108.        12.800317  10.986819],[112.        13.246412  10.905762],[110.         12.893003   10.9178705],[115.         14.2102375  10.311242 ],[109.        13.659505  10.178652],[92.       12.250813  9.632315],[98.       12.701184  9.840767],[102.        13.759687   9.452674],[105.        13.13549   10.181938]
51,,,,,,,,,,,,,,,,,,,,,,,,,,,[114.        12.804956  11.382701],[14.      25.14448  0.     ],,,[113.        14.341911  10.232367],[32.        12.953143   3.1741865],[99.       14.483175  8.994365],,[7. 8. 0.],[20.        12.165525   1.9595917],,,,[4.       4.472136 0.      ],,,,,,,,,,[38.        10.337494   5.0576124],,,,[60.       11.388462  7.321554],[31.        10.539014   4.0533566],[21.         7.8081136  3.7981114],[78.       11.78318   9.213347],[57.       11.322218  7.145805],[22.         9.076564   3.1062913],[21.         8.352497   3.1708648],[226.        22.183247  14.319866],[230.        22.119726  13.722549],[132.        13.79267   12.197414],[156.        17.405588  11.748298],[167.        17.480494  12.364722],[189.        18.820093  13.513248],[269.        24.35062   14.247405],[79.       10.945379  9.251562],[82.       12.17598   8.669358],,[96.       12.412724  9.908557],[86.       11.537926  9.548097],,[140.        15.420977  11.626923],[213.        20.390158  13.59467 ],[78.       11.314974  8.816802],[87.       11.808283  9.445817],[84.       11.716153  9.249834],[140.        15.502485  11.542799],[132.        14.33671   11.843313],[146.        14.232674  13.147387],[156.        14.366009  13.907761],[93.       11.904873  9.96349 ],,[169.        17.859447  12.240754],[156.        16.68089   11.993797],[145.        15.314308  12.208369],[145.        16.111483  11.610674],[157.        17.056412  11.783095],[129.         14.012783   11.7557955],[83.       12.674587  8.621284],[119.        14.442887  10.502823]
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,[107.        13.354787  10.171604],[108.        12.343055  11.417512],[109.        13.026529  10.794121],[124.        13.042008  12.385152],[114.        12.771838  11.53884 ],[113.        13.633042  10.655997],,[117.        13.154442  11.430366],[115.        14.192944  10.382102],[119.        14.282743  10.838662],[131.        14.778053  11.430299],[108.        12.487846  11.072101],[101.        12.741593  10.180058],[70.       10.807664  8.232595],[130.        15.72618   10.800653],[122.        14.904894  10.619333],[133.        14.97999   11.427449],[130.         14.8917055  11.242816 ],[113.        13.433536  10.822238],[117.        13.295941  11.303264],,[117.        14.079522  10.615885],[121.        14.045487  11.09722 ],[120.        14.92754   10.293618],,[121.        14.220607  11.09685 ],[139.        17.17658   10.395577],[144.        16.482624  11.194332],[143.        15.046507  12.185021],,,[96.       12.122048 10.06336 ],[89.       11.342363  9.998823],[92.       11.433736 10.229102],,[99.       11.702352 10.845652],[104.        11.983279  11.094744],[113.        12.20794   11.817057],[94.       11.565566 10.346094],[123.        13.83808   11.384617],[84.       10.960926  9.78191 ],[115.         14.056398   10.5396385],,[104.        13.412214   9.985719],[154.        20.72501    9.863431],[89.       11.440084 10.064048],[98.        11.267968  11.0361185],[100.        11.797449  10.809376],[98.       11.59486  10.775736],[98.       11.365377 11.002754],[101.        11.521826  11.148356],[94.       11.328743 10.582748],[92.       11.082738 10.597239],[88.       11.206668 10.029165],[100.        12.383515  10.300318],[96.       11.765413 10.402594],[97.       11.308895 10.892379],[99.       11.751621 10.727311],[91.       11.521841 10.014468],[87.       10.899433 10.178411],[90.       11.07932  10.383096],[91.        11.1259775 10.429565 ],[100.        11.536343  11.025099],[121.        13.534864  11.453739],[121.        14.401603  10.704538]
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,[111.        12.87774   11.232599],[124.        13.388686  11.79292 ],[96.       13.173497  9.390485],,[117.         12.295491   12.0805645],,,[156.        21.847347  10.349058],[132.        15.390269  10.997872],[133.        13.992336  12.109771],[134.        13.389344  12.769078],,,[202.        17.454378  15.486234],,[89.      11.16823 10.22066],[103.        13.564015   9.714802],[102.         12.4607935  10.467928 ],,[76.       10.649753  9.13357 ],[107.        12.048506  11.298401],[124.         13.7916565  11.460986 ],[113.        12.786081  11.308704],[115.        13.070583  11.225676],[111.        12.127976  11.687304],[131.        13.112988  12.738146],[140.        14.120141  12.6387  ],[145.        15.599369  11.843309],[145.        16.369019  11.336081],[150.        16.469204  11.616944],[150.        15.447265  12.384031],[168.        17.304409  12.381028],[173.        17.809977  12.388629],[181.        18.682861  12.370516],[184.        18.198769  12.903688],[172.        18.17977   12.059996],[180.        18.56857   12.357628],[182.        17.5434    13.233896],[173.        17.639107  12.471429],[175.        16.959557  13.122167],[154.        14.994611  13.074133],[166.        15.27472   13.846569],,[188.        16.411503  14.639977],[180.        15.978512  14.372324],,[192.        18.008022  13.674689],[191.        17.901533  13.689672],[217.        19.388294  14.386376],[175.        16.58822   13.584014],[166.        16.0019    13.361142],[159.        16.167177  12.611456],[172.        15.437708  14.219862],[157.        15.88268   12.653637],[139.        15.509367  11.79043 ],[163.        15.755255  13.421357],[155.        16.705544  11.990732],[158.        16.314894  12.635963],[118.        14.070857  10.731695],[136.        16.370604  10.624931],[110.         14.214125   10.0692625],[137.        15.311659  11.479806],[117.        13.59374   11.454104],[122.        12.774978  12.318672],[129.        14.768417  11.254915]
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[110.        12.690873  11.051177],[108.        11.979535  11.49305 ],[105.        12.38904   10.887174],[93.       12.017271  9.886746],[108.        12.783617  10.76257 ],,[101.        12.216977  10.563269],[106.        13.305424  10.226531],[104.        11.934177  11.079058],[94.       11.76452  10.172566],,[85.       11.426143  9.438254],[108.        13.160529  10.436597],[105.        12.194875  10.941765],[98.        11.8645525 10.512423 ],,[118.        13.227883  11.371017],[106.        13.276911  10.134232],[101.        12.846632  10.086909],[94.       12.934746  9.277119],[86.       12.130772  9.013939],[89.       12.191968  9.31887 ],[86.       12.828648  8.552902],[81.       12.242231  8.3955  ],[87.       12.102902  9.147656],[87.       12.130133  9.137233],[93.       12.740793  9.326461],[80.       11.5108    8.861093],[73.       11.576199  8.021895],[65.       10.678351  7.741552],,,,[97.       12.721446  9.747915],,[194.         19.479313   13.8126745],[171.        22.838043  10.434187],[66.       10.773956  7.834779],[88.       11.851821  9.461713],[152.        22.555376   9.025982],[86.       11.309983  9.770981],[89.        11.3927145  9.969213 ],[59.        9.305222  8.041227],,[96.       11.195289 11.127601],[65.        10.3248005  8.128795 ],[121.        13.394312  11.532446],[138.        15.202533  11.857127],[129.        14.928283  11.451911],[126.        14.559342  11.262567],[136.        14.175784  12.484506],[197.        21.194242  12.204063],[203.        24.040422  11.925048],[162.         17.325565   12.3717165],[196.        19.9067    13.579016],[226.        23.987097  13.416554],[198.        20.343374  13.586949],[205.        19.761496  14.392587],[214.        20.539806  14.384177],[147.         15.787094   12.1212845],[153.        15.970488  12.454119],[280.        23.176142  16.010847],[151.        19.874783  10.046071],[149.        15.884922  12.348565]
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[165.        16.653429  13.067685],[110.        13.31646   10.683462],[99.       13.691545  9.278338],[153.        15.995872  12.196779],[144.        15.14847   12.225155],,[74.       10.573123  8.933085],[113.        13.354688  10.800545],[110.        11.981155  11.707157],[120.        13.567041  11.300583],,[137.        13.535075  12.968993],[226.        20.916899  13.84758 ],[207.        17.678406  15.007113],[249.        20.660843  15.591588],[137.        14.966206  11.704603],[147.        14.757569  12.685894],[149.        14.617595  13.000937],[145.         14.66809    12.6477785],[121.        12.967044  12.040118],[188.        17.410444  14.100896],[177.        17.306112  13.20639 ],[140.        14.541371  12.689572],[145.        15.585017  12.365753],[108.        13.777639  10.208377],[89.       11.927967  9.655319],[213.        22.591635  14.049108],[160.        15.467875  13.25339 ],[108.        12.640684  10.978865],[152.        15.915637  12.472573],[156.        18.135132  11.202396],[105.         13.1722145  10.228601 ],[110.         13.118264   11.0175705],[154.        18.569897  10.846863],[86.       11.207147 10.064834],[79.       10.676082  9.426044],,[205.        20.97015   12.674856],[175.        16.920738  13.220286],[298.        28.299006  14.14196 ],[116.        13.838946  10.714858],[96.        12.153925  10.1769495],[109.        14.638058  10.657699],[78.       11.302028  8.834434],[197.        17.804083  14.218944],[215.        18.746923  15.216002],[285.        26.013147  14.573154],[176.        18.093586  12.612213],[154.        17.635386  11.580518],[83.       13.811556  7.760427],[98.       14.262201  8.867568],[95.        12.876016   9.6056385],[83.       11.771359  9.059619],[73.       10.020137  9.351336],[88.       10.899246 10.308257],[82.       11.73306   8.942198],[97.       12.835379  9.702953],[87.       12.209834  9.342708],[86.        11.428866   9.8953285],[93.       11.469167 10.308902],[69.        10.1158085  8.685705 ],,[149.         15.7806835  12.447387 ],[167.        18.27023   12.052866]
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[118.        13.887097  10.878399],[104.        12.70098   10.444991],[135.        13.662433  12.612976],[127.        12.887886  12.59493 ],[131.        14.306376  11.723842],,[122.        13.976837  11.19406 ],[130.         15.2055235  10.92839  ],[125.        13.042875  12.270843],[125.        13.141626  12.24565 ],[97.       11.361073 10.872096],[96.       12.424893  9.87441 ],[129.        14.221336  11.597028],[100.        12.619609  10.088006],,[84.       12.403968  8.627783],[88.       12.424713  9.007256],[140.        15.456191  11.641517],[131.       14.71915  11.46579],[135.        16.009523  10.885121],,,,[147.        18.201366  10.510466],[144.        17.20111   10.824242],,,,[145.        14.832029  12.506339],[145.        14.832582  12.546691],[193.        18.856928  13.642042],[195.        19.034979  13.869809],[153.        15.300149  12.862985],[148.        15.632638  12.118469],[155.        16.72488   11.885336],[88.       11.461551  9.797675],[80.       11.145358  9.116935],[140.        16.49267   10.994803],[83.       11.064692  9.569554],[104.        14.288733   9.23898 ],[89.       13.624004  8.358309],,[97.        11.68755   10.5503645],[92.       11.82178   9.939313],[103.        12.9113    10.153271],[101.        12.665656  10.337996],[96.      12.08449 10.26201],,,,,,,,,,,,,,,,[156.        17.010006  11.693668],[158.        16.85979   11.963008]
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[88.       12.183867  9.178536],,[100.        12.67418   10.152299],[105.        12.161619  10.991003],[102.        12.496526  10.39363 ],[93.       12.071633  9.905825],[103.        12.694363  10.388736],[93.       12.454596  9.539432],[97.       12.463852  9.989762],,[114.        12.355234  11.836819],[153.        15.49515   12.606978],[204.        19.457447  14.01037 ],[223.         21.650967   13.5732155],[136.        14.326728  12.059077],[137.        15.848261  11.029117],[135.        15.480191  11.116098],[129.        16.28349   10.170038],[124.        16.463118   9.692251],[134.        16.473347  10.40703 ],[142.        18.04735   10.081199],[114.        13.738019  10.592743],[114.        13.820532  10.552918],[135.        17.098392  10.053023],[130.        17.036814   9.810379],[133.        17.228487   9.837671],[131.        16.85991    9.937187],[121.        15.710406   9.825867],[126.        16.095514   9.960122],[130.        15.780138  10.47132 ],[127.        14.347701  11.293338],[117.        13.918979  10.723335],[120.        14.348285  10.657499],[115.         14.3118305  10.267202 ],[126.        15.626763  10.337797],[153.        19.498505  10.15254 ],[148.        16.194681  11.652927],[163.        17.137167  12.248813],[207.       19.9277   15.21967],[88.       11.496832  9.825572],,[110.        12.721354  11.188833],[122.        13.921152  11.214456],[118.        13.537126  11.165898],[166.        16.283531  13.08435 ],[149.        14.997614  12.676309],[155.         14.45703    13.7447605],[150.        14.371714  13.432312],[156.        14.753569  13.613991],[159.        15.365037  13.177155],[159.        15.02469   13.494003],[151.        15.355492  12.56693 ],[155.        15.909909  12.534623],[158.        15.93718   12.635583],[201.        19.404417  13.747064],[229.        20.614227  14.406444],[203.        18.671375  14.087811],[208.        19.344128  13.781406],[192.        19.407257  12.686469],[177.        18.802809  12.334669],[186.        19.998009  12.333388],[175.        20.553473  11.424762],[121.        14.697031  10.844992]
